SCH_ID,STU_ID,Profmath2,mathach,byses,usecalc,usecompu,urban,gender
2802,280207,1,40.238,-0.02,3,3,1,0
2802,280210,1,45.319,-0.239999995,5,1,1,0
2802,280211,0,19.132,-1.610000014,3,1,1,1
2802,280212,0,26.998,0.529999971,5,1,1,1
2802,280213,0,24.015,-1.450000048,2,1,1,0
2802,280214,0,21.238,-0.779999971,2,1,1,0
2802,280215,1,44.881,-0.529999971,2,1,1,1
2802,280218,0,29.457,0.430000007,5,1,1,1
2802,280219,1,41.671,-1.5,5,2,1,1
2811,281101,1,35.487,-1.100000024,2,2,1,1
2811,281102,1,54.846,-0.839999974,1,1,1,0
2811,281103,0,16.61,-0.25,2,1,1,0
2811,281105,0,13.886,-0.720000029,4,2,1,1
2811,281106,0,17.308,0.140000001,1,4,1,1
2811,281107,0,20.052,-0.860000014,4,1,1,0
2811,281109,0,14.983,-1.350000024,1,2,1,1
2811,281111,0,19.55,-0.5,4,3,1,1
2811,281112,0,14.25,-0.699999988,3,5,1,1
2811,281113,0,17.13,-1.090000033,5,2,1,1
2811,281114,1,45.697,-1.029999971,5,2,1,1
2811,281116,0,19.158,-1.169999957,4,1,1,0
2811,281118,0,22.12,-0.479999989,1,2,1,1
2811,281121,1,32.347,-1.519999981,5,1,1,1
2811,281122,1,31.413,-1.129999995,1,1,1,1
2811,281123,1,32.756,-0.439999998,1,1,1,0
2811,281124,0,21.692,-0.930000007,1,1,1,0
2811,281128,0,30.362,-1.279999971,2,4,1,1
2811,281129,0,24.481,-0.610000014,1,1,1,1
2811,281130,1,36.894,-0.949999988,3,1,1,1
2811,281132,0,29.038,-0.769999981,4,1,1,0
2812,281201,1,49.776,0.219999999,5,1,1,0
2812,281202,0,18.445,-1,5,1,1,1
2812,281204,1,42.405,-0.150000006,5,2,1,1
2812,281205,1,41.198,0.379999995,5,1,1,1
2812,281206,1,38.633,0.75,5,1,1,1
2812,281207,1,38.278,-0.610000014,5,1,1,0
2812,281209,0,23.073,-1.5,5,1,1,1
2812,281210,1,33.843,-0.769999981,1,2,1,1
2812,281211,0,21.825,-1.129999995,1,3,1,0
2812,281212,1,31.555,0.460000008,1,1,1,0
2812,281213,1,35.588,-0.660000026,3,1,1,0
2812,281214,0,22.329,-0.560000002,3,2,1,0
2812,281215,1,33.63,-1.179999948,2,2,1,0
2812,281217,1,31.837,-0.289999992,1,1,1,0
2812,281219,0,21.43,-0.07,5,1,1,0
2812,281220,0,26.278,-1.059999943,4,1,1,0
2812,281221,0,16.909,-1.830000043,2,2,1,0
2812,281222,0,22.357,-1.039999962,5,2,1,1
2812,281223,0,18.163,-1.179999948,2,1,1,1
2812,281226,0,25.9,-1.159999967,5,1,1,0
2821,282101,0,28.506,-0.629999995,4,1,1,1
2821,282104,1,35.975,-0.629999995,4,1,1,1
2821,282105,1,52.365,0.079999998,4,1,1,0
2821,282106,0,19.974,0.239999995,2,2,1,1
2821,282107,1,35.886,-0.419999987,5,1,1,1
2821,282108,1,34.133,0.49000001,4,5,1,0
2821,282109,1,44.117,-0.730000019,2,5,1,0
2821,282110,1,35.064,0.280000001,4,2,1,0
2821,282111,0,27.581,-1.169999957,2,1,1,0
2821,282112,0,17.818,-0.389999986,2,1,1,1
2821,282114,0,30.21,-1.279999971,5,1,1,1
2821,282115,0,30.3,0.01,2,1,1,1
2821,282116,0,17.51,-1.289999962,4,5,1,0
2821,282119,1,50.202,-0.230000004,1,4,1,1
2821,282120,1,37.441,0.479999989,3,1,1,1
2821,282121,0,27.384,0.129999995,5,1,1,1
2821,282123,1,48.699,0.810000002,5,1,1,0
2821,282124,1,48.242,-1.090000033,5,1,1,1
2821,282127,1,35.667,0.230000004,5,1,1,1
2822,282202,0,19.341,-0.860000014,4,4,1,1
2822,282210,0,13.743,-0.610000014,4,5,1,0
2822,282212,0,19.489,-1.129999995,5,1,1,1
2822,282215,0,20.287,-1.039999962,2,5,1,1
2822,282218,0,16.056,-0.689999998,1,1,1,0
2822,282225,0,16.623,-0.529999971,2,1,1,0
2822,282226,0,25.261,-0.670000017,1,3,1,0
2822,282228,1,32.681,-0.109999999,4,1,1,0
2822,282231,0,19.837,-1.110000014,4,4,1,1
2831,283101,0,25.77,-1.059999943,4,2,1,1
2831,283103,1,35.726,-1.379999995,2,5,1,0
2831,283105,1,47.545,0.079999998,5,2,1,0
2831,283107,0,15.706,-0.699999988,5,4,1,1
2831,283109,1,48.078,-0.800000012,5,1,1,1
2831,283111,1,33.018,-0.189999998,2,5,1,0
2831,283113,0,21.442,-0.460000008,2,4,1,1
2831,283114,0,15.634,0.389999986,5,1,1,1
2831,283115,0,23.887,-0.109999999,5,2,1,1
2831,283118,0,23.002,-0.519999981,1,2,1,1
2831,283119,0,25.055,-0.529999971,2,1,1,0
2831,283120,1,32.455,-0.540000021,5,2,1,0
2831,283121,0,19.634,-1.070000052,5,2,1,0
2831,283122,0,24.543,0.379999995,4,5,1,0
2831,283123,0,19.846,-1.360000014,5,5,1,1
2832,283202,1,56.555,-0.980000019,2,1,1,1
2832,283204,1,56.417,0.289999992,4,1,1,1
2832,283207,1,61.016,-0.49000001,5,1,1,1
2832,283208,1,43.798,-0.910000026,4,3,1,0
2832,283209,1,52.312,-0.430000007,3,1,1,0
2832,283210,1,59.443,0.079999998,1,1,1,0
2832,283216,1,51.496,-0.209999993,5,1,1,1
2832,283218,1,53.362,-1.149999976,3,1,1,1
2832,283220,1,47.779,-1.159999967,5,3,1,1
2832,283222,1,51.619,-1.129999995,5,1,1,1
2832,283224,1,58.038,0.74000001,4,1,1,1
2832,283225,1,54.315,1.399999976,5,3,1,0
2832,283226,1,63.069,0.75999999,4,1,1,0
2832,283227,1,60.271,-0.870000005,5,1,1,0
2832,283228,1,54.389,0.180000007,5,3,1,0
2832,283229,1,46.982,-0.370000005,5,1,1,0
2832,283231,1,58.392,-0.579999983,5,2,1,0
2832,283232,1,47.036,1.090000033,1,1,1,1
2841,284102,1,56.771,-0.400000006,5,1,1,0
2841,284104,0,20.857,0.300000012,2,3,1,0
2841,284106,1,37.351,-1.159999967,5,5,1,0
2841,284107,1,40.049,-1.029999971,3,1,1,0
2841,284109,1,39.029,0.910000026,5,1,1,1
2841,284110,0,20.015,1.059999943,4,5,1,0
2841,284111,1,42.152,0.910000026,5,1,1,1
2841,284113,1,58.807,-0.829999983,5,2,1,1
2841,284115,0,29.699,-0.109999999,3,1,1,0
2841,284116,0,28.615,-1.039999962,2,3,1,1
2841,284118,1,30.984,-0.270000011,4,2,1,0
2841,284120,1,30.011,0.449999988,5,1,1,0
2841,284121,1,33.734,-0.02,5,5,1,1
2841,284123,1,50.721,0.330000013,5,2,1,0
2841,284125,0,29.522,0.400000006,5,2,1,1
2841,284126,1,41.818,-0.460000008,5,1,1,1
2841,284127,1,43.932,0.379999995,2,1,1,1
2841,284130,1,34.06,0.629999995,5,5,1,0
2841,284131,1,56.862,-1.350000024,5,1,1,0
2841,284133,1,52.299,-1.070000052,5,2,1,1
2842,284207,1,36.142,-1.210000038,2,1,1,0
2842,284208,0,17.093,-0.850000024,4,3,1,1
2842,284213,1,54.363,-1.529999971,2,1,1,1
2842,284217,0,20.861,-1.25,4,3,1,0
2842,284218,0,24.891,-0.209999993,5,1,1,1
2842,284220,1,39.964,-0.310000002,2,1,1,1
2842,284223,0,16.608,-0.400000006,2,1,1,0
2842,284224,0,24.069,-1.409999967,5,1,1,0
2842,284225,0,22.578,-1.169999957,1,1,1,1
2842,284226,0,26.613,-1.690000057,2,2,1,0
2842,284227,0,25.858,-1.220000029,4,4,1,0
2851,285104,0,18.839,-0.769999981,2,1,1,1
2851,285105,0,28.304,-0.159999996,5,2,1,1
2851,285106,0,21.796,0.079999998,2,2,1,0
2851,285107,0,14.115,-0.600000024,1,4,1,1
2851,285108,1,43.631,-1.379999995,4,2,1,1
2851,285109,1,40.81,-1.059999943,5,1,1,1
2851,285110,0,22.955,-0.419999987,2,3,1,1
2851,285112,0,19.033,-1.49000001,5,5,1,0
2851,285113,0,30.049,1.100000024,1,1,1,0
2851,285114,1,54.42,-0.01,5,3,1,0
2851,285117,1,49.106,-0.779999971,2,1,1,0
2851,285118,1,56.411,-0.600000024,5,1,1,1
2851,285119,0,28.068,0.49000001,1,1,1,0
2851,285120,1,54.789,-0.980000019,5,1,1,1
2851,285122,0,23.867,-0.349999994,5,2,1,0
2851,285123,0,17.487,-1.039999962,3,2,1,1
2851,285124,1,43.799,-0.469999999,4,1,1,0
2851,285125,1,30.854,-0.939999998,3,1,1,0
2851,285126,1,35.141,-0.839999974,1,1,1,1
2851,285128,0,27.689,-0.870000005,4,2,1,0
2851,285130,1,43.558,-1.080000043,5,1,1,1
2851,285131,1,46.391,-1.279999971,5,2,1,1
2851,285132,0,22.865,-0.389999986,3,1,1,0
2851,285134,1,44.875,-0.280000001,5,1,1,1
2852,285201,0,19.19,-0.839999974,4,1,1,0
2852,285202,0,29.988,-0.589999974,2,1,1,0
2852,285203,0,28.608,-1.24000001,2,1,1,1
2852,285204,0,24.581,-1.49000001,1,1,1,1
2852,285205,0,24.546,0.07,5,3,1,1
2852,285208,0,29.538,-0.959999979,5,1,1,1
2852,285210,0,21.502,-1.830000043,1,1,1,0
2852,285211,0,29.037,-0.75,1,1,1,1
2852,285212,0,26.439,0.200000003,5,2,1,0
2852,285213,0,27.895,0.529999971,5,1,1,0
2852,285214,1,41.761,-1.460000038,2,1,1,1
2852,285215,1,44.864,-0.319999993,2,1,1,1
2852,285216,0,29.112,-0.219999999,4,1,1,0
2852,285217,1,38.529,-0.469999999,5,1,1,1
2852,285219,0,15.394,-0.930000007,3,4,1,0
2852,285220,1,30.622,-0.879999995,4,1,1,1
2852,285221,0,17.338,-0.579999983,3,1,1,0
2852,285222,0,28.329,-0.589999974,2,1,1,1
2852,285224,1,33.066,-0.980000019,5,1,1,0
2852,285225,1,36.774,-0.479999989,4,1,1,1
2852,285226,1,33.612,-0.560000002,4,1,1,0
2852,285227,0,27.136,-0.219999999,2,1,1,1
2852,285228,0,22.071,-0.219999999,1,1,1,1
2861,286101,0,29.548,-0.430000007,5,1,1,0
2861,286102,1,57.3,0.850000024,5,2,1,0
2861,286103,0,27.48,-0.800000012,5,2,1,0
2861,286104,1,49.108,-1.549999952,5,5,1,0
2861,286105,0,20.832,-1.179999948,5,2,1,1
2861,286106,1,39.799,-0.49000001,5,2,1,0
2861,286107,0,30.554,-0.49000001,2,2,1,0
2861,286108,1,32.588,-0.680000007,5,1,1,1
2861,286109,1,43.853,-1.269999981,5,5,1,0
2861,286110,1,40.733,-1.830000043,5,2,1,1
2861,286113,0,27.831,-0.449999988,5,1,1,1
2861,286114,1,35.692,-2.109999895,5,1,1,1
2861,286118,1,43.805,-0.660000026,2,3,1,1
2861,286120,1,44.687,-1.129999995,5,1,1,0
2861,286121,1,44.329,-0.529999971,5,2,1,1
2861,286124,0,28.149,-0.949999988,5,5,1,1
2861,286125,0,22.947,-1.370000005,4,5,1,0
2861,286127,0,25.747,-0.109999999,5,1,1,1
2861,286128,1,60.013,-0.5,5,1,1,0
2861,286129,1,31.622,-1.059999943,3,3,1,0
2861,286130,0,29.627,0.180000007,5,1,1,0
2862,286201,0,18.204,-0.639999986,4,2,1,0
2862,286202,0,19.546,-1.070000052,2,3,1,1
2862,286203,0,19.212,-1.019999981,4,5,1,0
2862,286204,1,35.189,-1.519999981,5,1,1,1
2862,286205,1,38.825,-0.349999994,5,1,1,1
2862,286206,1,36.418,0.01,5,2,1,1
2862,286208,0,27.202,0.720000029,5,1,1,1
2862,286209,1,42.987,0.050000001,5,1,1,0
2862,286210,0,19.517,-1.169999957,1,2,1,1
2862,286211,0,26.488,-0.02,5,1,1,0
2862,286212,0,29.549,-0.170000002,5,2,1,0
2862,286214,0,22.954,-0.870000005,2,2,1,1
2862,286215,0,21.192,-1.179999948,5,1,1,0
2862,286216,0,25.127,-0.639999986,3,1,1,0
2862,286217,0,15.858,-1.190000057,4,1,1,1
2862,286220,1,54.994,0.689999998,1,1,1,0
2862,286221,0,22.565,-1.470000029,5,5,1,1
2862,286224,1,57.995,1.399999976,5,3,1,1
2862,286226,0,19.775,0.5,3,3,1,0
2862,286229,1,38.933,-0.680000007,5,1,1,1
2862,286230,1,34.149,-0.100000001,4,1,1,0
2871,287102,1,34.217,0,5,5,1,1
2871,287103,0,25.459,0.079999998,5,1,1,1
2871,287104,1,53.881,-0.569999993,5,1,1,0
2871,287105,1,39.473,0.07,5,5,1,1
2871,287106,1,36.584,-1.029999971,5,3,1,1
2871,287108,0,25.977,0.230000004,5,1,1,0
2871,287110,1,31.53,-0.100000001,2,2,1,0
2871,287111,1,48.155,0.100000001,5,3,1,0
2871,287112,0,23.761,-0.219999999,1,1,1,0
2871,287113,1,52.332,-0.920000017,1,1,1,1
2871,287114,1,32.888,-0.460000008,5,1,1,1
2871,287115,0,28.663,-0.230000004,2,2,1,0
2871,287116,1,55.01,-0.519999981,5,1,1,1
2871,287117,1,50.397,-0.02,5,5,1,1
2871,287118,1,41.497,-0.01,5,1,1,0
2871,287119,0,20.129,-1,1,4,1,0
2871,287120,0,22.238,1.24000001,3,5,1,1
2871,287121,0,27.971,-0.059999999,5,1,1,0
2871,287122,0,24.754,-1.269999981,2,1,1,1
2871,287123,1,44.222,1.649999976,5,1,1,1
2871,287124,1,41.408,-0.340000004,3,1,1,0
2871,287125,1,31.988,-0.400000006,2,1,1,0
2871,287126,1,38.282,-0.340000004,5,1,1,0
2871,287127,0,28.524,-0.180000007,5,1,1,1
2871,287130,0,18.806,-0.980000019,4,4,1,0
2871,287131,0,19.503,-0.579999983,5,2,1,1
2872,287203,0,30.563,-1.159999967,4,1,1,1
2872,287204,0,23.572,-0.209999993,1,1,1,0
2872,287206,1,38.455,-1.460000038,2,1,1,1
2872,287209,0,14.933,-1.899999976,2,2,1,1
2872,287210,1,32.148,0.349999994,4,2,1,0
2872,287211,1,35.558,-0.310000002,5,2,1,0
2872,287212,1,52.283,0.059999999,4,1,1,1
2872,287213,0,16.507,-0.600000024,2,1,1,0
2872,287216,1,35.23,-0.409999996,1,1,1,0
2872,287217,1,33.699,0.310000002,2,1,1,1
2872,287221,1,67.155,0.569999993,1,1,1,0
2872,287222,1,49.86,-0.970000029,1,1,1,0
2872,287223,1,54.1,-0.109999999,3,1,1,1
2872,287226,0,23.657,-1.080000043,1,1,1,1
2872,287227,0,22.471,-0.790000021,4,1,1,1
2872,287230,1,37.208,-0.340000004,2,2,1,0
2872,287234,1,52.472,-0.699999988,5,2,1,1
2872,287235,1,41.937,-0.730000019,5,1,1,0
2881,288101,0,26.991,-0.720000029,1,3,1,0
2881,288102,0,26.895,-0.889999986,5,1,1,0
2881,288103,0,13.442,-0.419999987,5,1,1,1
2881,288104,0,24.018,-1.039999962,3,1,1,1
2881,288105,0,18.42,-1.019999981,2,1,1,1
2881,288106,1,33.501,0.860000014,2,2,1,1
2881,288107,1,38.532,0.159999996,5,1,1,1
2881,288108,0,16.482,-0.889999986,4,2,1,1
2881,288109,0,22.1,1.149999976,3,4,1,0
2881,288111,0,14.937,-0.930000007,5,1,1,1
2881,288112,0,22.42,-1.149999976,5,1,1,1
2881,288113,0,21.374,-1.059999943,4,4,1,0
2881,288115,0,17.801,-0.560000002,5,1,1,0
2881,288116,0,26.135,-1.970000029,5,2,1,1
2881,288117,0,29.025,-0.649999976,2,3,1,0
2881,288119,0,22.79,0.449999988,2,1,1,0
2881,288120,0,25.937,-0.230000004,4,2,1,1
2881,288121,1,68.671,0.25,2,2,1,0
2881,288122,0,27.559,-0.540000021,4,5,1,0
2881,288123,1,33.086,-1.179999948,2,2,1,0
2881,288124,1,37.411,1.039999962,2,1,1,1
2881,288125,0,30.518,-0.819999993,2,1,1,1
2881,288126,1,33.242,-1.059999943,4,1,1,0
2881,288127,1,41.446,-1.350000024,1,1,1,0
2881,288128,1,39.332,-1.149999976,5,1,1,1
2881,288129,0,15.076,-0.959999979,5,3,1,1
2881,288130,0,27.684,-0.289999992,5,5,1,0
2882,288201,1,36.552,-0.379999995,2,2,1,0
2882,288202,1,36.349,1.289999962,2,5,1,1
2882,288204,0,21.688,-1.24000001,5,2,1,0
2882,288206,0,25.389,-0.600000024,5,5,1,0
2882,288207,1,41.87,-0.430000007,4,1,1,0
2882,288209,1,36.676,-0.49000001,5,1,1,1
2882,288211,0,21.53,-1.429999948,2,1,1,0
2882,288212,1,40.065,-0.389999986,5,1,1,1
2882,288216,1,31.805,0.550000012,2,5,1,1
2882,288217,1,32.475,-0.670000017,1,1,1,0
2882,288220,0,24.421,-0.660000026,2,1,1,0
2882,288223,0,18.858,-0.870000005,4,3,1,1
2882,288225,0,20.539,-0.100000001,4,1,1,0
2882,288228,0,23.916,-0.529999971,4,1,1,1
2882,288233,0,21.561,-0.889999986,5,1,1,1
2882,288234,0,26.613,-0.119999997,5,2,1,1
2882,288235,1,34.475,0.340000004,5,4,1,1
2891,289101,0,25.714,-0.460000008,4,2,1,1
2891,289102,1,45.38,0.180000007,2,2,1,0
2891,289103,0,19.253,-0.680000007,5,5,1,0
2891,289104,1,32.176,-0.949999988,2,1,1,0
2891,289105,1,37.463,-1.159999967,4,1,1,0
2891,289107,0,30.931,-1.330000043,3,1,1,1
2891,289110,0,19.195,-1.799999952,1,1,1,0
2891,289111,0,27.199,-1.049999952,2,1,1,0
2891,289112,0,27.977,-0.01,3,1,1,1
2891,289113,1,37.007,0.75,1,1,1,1
2891,289114,1,42.679,-0.170000002,5,1,1,1
2891,289116,0,26.556,0.5,1,2,1,0
2891,289117,1,36.04,-0.920000017,5,3,1,1
2891,289118,1,38.747,-1.070000052,2,5,1,0
2891,289119,0,30.554,-0.959999979,2,2,1,1
2891,289120,0,29.916,-0.540000021,5,5,1,0
2891,289121,1,37.994,0.239999995,5,2,1,0
2891,289122,0,23.52,-0.189999998,1,2,1,0
2891,289123,0,18.034,-0.870000005,5,1,1,0
2891,289124,1,32.923,-0.330000013,4,5,1,1
2891,289125,0,25.107,-0.920000017,2,2,1,1
2891,289126,1,44.314,-0.180000007,5,1,1,0
2891,289127,0,24.547,0.02,1,1,1,1
2892,289201,1,31.443,-0.129999995,5,5,1,1
2892,289202,1,44.485,-0.519999981,1,1,1,0
2892,289203,1,34.232,-0.310000002,5,1,1,1
2892,289205,1,50.152,-0.219999999,1,1,1,0
2892,289207,0,25.265,-1.419999957,5,1,1,0
2892,289208,0,24.703,-0.610000014,5,5,1,1
2892,289209,1,34.861,-1.669999957,2,1,1,1
2892,289210,1,37.431,-1.190000057,2,5,1,1
2892,289214,0,17.298,-1.679999948,3,2,1,1
2892,289216,1,45.606,-0.460000008,5,1,1,0
2892,289217,1,56.513,0.879999995,5,1,1,1
2892,289218,0,25.564,0.479999989,2,5,1,1
2892,289219,1,33.257,-0.170000002,4,1,1,1
2892,289220,1,36.984,-0.540000021,2,2,1,0
2892,289221,1,37.541,-0.330000013,4,1,1,1
2892,289222,1,40.618,-1.320000052,5,1,1,0
2892,289223,1,36.961,-1.409999967,5,1,1,0
2892,289224,1,36.749,-1.029999971,5,1,1,0
2892,289225,1,53.308,-0.319999993,2,2,1,0
2892,289226,1,51.983,-0.829999983,4,5,1,1
2892,289227,1,46.847,-0.330000013,4,2,1,1
2892,289228,1,41.787,0.899999976,4,1,1,1
2892,289229,1,50.168,-0.529999971,2,2,1,0
2892,289230,1,46.255,-0.720000029,4,4,1,0
2892,289231,0,27.009,0.810000002,2,1,1,0
2892,289232,0,29.586,-0.550000012,4,4,1,1
2892,289233,0,20.985,-0.529999971,2,5,1,1
2901,290103,0,24.953,-1.169999957,3,4,0,0
2901,290104,0,27.963,-0.800000012,2,2,0,1
2901,290105,1,51.727,0.430000007,1,4,0,0
2901,290106,0,24.53,-0.769999981,3,5,0,0
2901,290108,0,25.589,-0.180000007,1,3,0,1
2901,290109,0,25.293,-1.690000057,5,5,0,1
2901,290111,1,48.322,-0.540000021,1,1,0,0
2901,290113,1,45.299,-0.949999988,5,1,0,1
2901,290114,1,50.14,-0.219999999,1,3,0,0
2901,290115,1,38.119,0.140000001,3,1,0,0
2901,290117,0,19.251,-1.299999952,4,2,0,1
2901,290118,0,19.61,-0.980000019,2,3,0,1
2901,290120,1,39.851,-1.830000043,4,1,0,1
2901,290121,0,30.522,-0.150000006,5,5,0,0
2901,290122,1,62.494,-0.600000024,5,5,0,0
2901,290123,1,37.311,0.07,4,3,0,1
2901,290124,0,20.941,-0.879999995,1,2,0,1
2901,290125,1,32.061,-1.149999976,4,2,0,1
2902,290201,0,22.834,-1.389999986,5,4,0,0
2902,290203,1,41.523,-0.560000002,5,2,0,1
2902,290204,0,25.685,-0.74000001,5,2,0,1
2902,290205,1,45.988,0.569999993,5,4,0,0
2902,290208,0,23.981,-0.99000001,3,2,0,1
2902,290209,0,25.952,-1.830000043,5,2,0,0
2902,290211,1,36.38,-1.230000019,4,4,0,1
2902,290212,0,24.825,-0.769999981,5,5,0,1
2902,290213,1,35.157,-1.399999976,5,3,0,0
2902,290214,1,41.893,-0.039999999,5,5,0,0
2902,290216,0,27.835,-1.220000029,5,2,0,1
2902,290217,1,38.962,0.029999999,2,1,0,0
2902,290219,1,61.646,0.5,5,1,0,0
2902,290220,0,17.88,-0.25,5,1,0,1
2902,290221,1,43.464,-0.239999995,5,5,0,0
2902,290223,1,43.107,0.980000019,4,2,0,0
2902,290225,0,19.117,-1.350000024,4,2,0,1
2902,290226,1,40.501,-1.350000024,5,2,0,0
2902,290227,1,33.845,0.899999976,5,1,0,1
2902,290228,0,26.456,-0.980000019,5,2,0,0
2902,290229,0,23.457,-0.150000006,5,1,0,0
2902,290230,0,19.844,-1.480000019,2,1,0,0
2902,290231,0,13.839,1.440000057,1,5,0,0
2902,290232,1,37.608,-1.299999952,5,2,0,0
2902,290233,1,47.712,-0.779999971,5,2,0,1
2902,290234,1,41.631,-0.649999976,5,5,0,0
2902,290235,0,28.002,0.479999989,5,1,0,1
2911,291102,1,60.514,1.230000019,5,1,0,1
2911,291104,1,57.971,0.349999994,5,1,0,0
2911,291105,1,59.376,0.300000012,5,1,0,1
2911,291107,1,62.512,1.480000019,5,2,0,0
2911,291108,1,49.834,1.389999986,5,1,0,1
2911,291109,1,42.896,1.029999971,5,5,0,0
2911,291110,1,51.905,0.02,5,1,0,1
2911,291111,1,66.491,0.74000001,5,1,0,1
2911,291112,1,58.435,1.24000001,5,1,0,1
2911,291113,1,48.826,0.230000004,5,1,0,1
2911,291114,1,66.106,1.419999957,5,2,0,1
2911,291115,1,51.874,0.660000026,5,1,0,1
2911,291116,1,58.535,0.560000002,5,1,0,1
2911,291117,1,48.862,0.270000011,5,5,0,1
2911,291118,1,50.625,-0.129999995,5,1,0,1
2911,291119,1,65.593,0.550000012,4,1,0,0
2911,291120,1,54.854,1.399999976,5,1,0,0
2911,291122,1,66.388,0.589999974,5,5,0,0
2911,291124,1,55.24,1.24000001,2,1,0,1
2911,291125,1,51.832,-0.090000004,2,2,0,1
2911,291126,1,56.506,0.209999993,5,1,0,1
2911,291127,1,65.923,0.090000004,5,1,0,1
2911,291128,1,57.185,0.99000001,5,1,0,1
2911,291129,1,65.923,0.660000026,5,1,0,1
2911,291131,1,57.522,1.320000052,5,1,0,1
2911,291132,1,55.894,-0.180000007,5,1,0,0
2911,291133,1,49.935,0.899999976,5,1,0,1
2911,291134,1,61.266,0.129999995,5,1,0,1
2911,291135,1,60.203,0.090000004,5,1,0,1
2912,291201,0,16.876,-1.320000052,2,5,0,1
2912,291202,1,57.118,0.560000002,2,1,0,1
2912,291203,1,51.145,-0.319999993,2,1,0,0
2912,291204,0,20.706,0.50999999,2,2,0,1
2912,291205,0,21.713,0.649999976,1,1,0,1
2912,291206,1,49.663,-0.550000012,4,1,0,1
2912,291207,1,39.884,-0.430000007,5,1,0,1
2912,291210,1,36.79,0.300000012,4,1,0,0
2912,291212,0,22.291,-0.819999993,1,1,0,1
2912,291214,0,30.154,-0.270000011,5,1,0,1
2912,291215,1,32.198,-0.230000004,1,1,0,1
2912,291216,1,47.796,-0.230000004,5,1,0,1
2912,291217,0,15.776,-1.019999981,3,2,0,0
2912,291218,1,55.185,-0.02,5,1,0,0
2912,291220,1,31.57,0.02,2,1,0,0
2912,291221,1,45.663,-0.370000005,3,1,0,1
2912,291222,0,27.724,0.5,2,4,0,1
2912,291224,0,17.586,0.150000006,2,5,0,1
2912,291225,0,20.672,-1.269999981,4,1,0,1
2912,291226,1,49.856,-0.939999998,4,2,0,1
2912,291227,1,56.525,0.340000004,5,3,0,0
2912,291228,0,25.949,-0.079999998,5,1,0,1
2912,291229,1,30.886,-0.469999999,5,2,0,1
2912,291230,1,36.231,-0.670000017,5,2,0,1
2912,291231,1,49.894,0.340000004,5,1,0,1
2921,292101,1,36.346,-1.690000057,4,1,0,0
2921,292103,0,20.005,-0.039999999,5,1,0,1
2921,292104,0,14.065,-0.540000021,3,4,0,0
2921,292105,1,37.061,-1.269999981,3,4,0,0
2921,292106,0,18.614,-1.429999948,2,4,0,1
2921,292107,1,44.679,0.959999979,5,1,0,1
2921,292108,1,40.424,-1.059999943,5,2,0,1
2921,292109,0,17.094,0.029999999,2,4,0,1
2921,292110,0,20.494,-1.100000024,2,1,0,1
2921,292111,1,40.843,-0.340000004,5,5,0,1
2921,292112,1,36.881,-0.310000002,4,3,0,1
2921,292113,0,28.501,-0.800000012,2,4,0,0
2921,292115,0,23.711,-0.180000007,2,1,0,0
2921,292116,1,41.254,-1.070000052,5,1,0,1
2921,292117,0,17.519,-0.159999996,3,2,0,1
2921,292118,0,23.713,-0.5,5,4,0,0
2921,292119,0,20.081,-1.309999943,4,2,0,0
2921,292120,0,14.229,-0.769999981,3,1,0,1
2921,292121,1,50.536,-0.01,5,1,0,0
2921,292123,1,49.692,1.159999967,5,1,0,1
2921,292124,0,24.283,-0.460000008,4,4,0,1
2921,292125,0,23.436,-1.669999957,5,1,0,0
2921,292127,0,17.996,-0.769999981,5,1,0,1
2921,292128,1,43.372,1.399999976,5,1,0,1
2921,292129,0,24.726,-0.540000021,2,1,0,1
2921,292130,1,44.152,0.529999971,5,1,0,1
2921,292131,0,21.85,-1.039999962,4,1,0,1
2921,292132,1,31.054,-0.239999995,1,4,0,1
2921,292133,1,34.941,-0.569999993,3,1,0,1
2922,292201,1,32.003,-1.039999962,4,5,0,0
2922,292202,0,14.536,-1.230000019,4,4,0,0
2922,292204,1,42.813,-0.379999995,5,1,0,0
2922,292205,1,31.783,-1.100000024,4,2,0,0
2922,292206,1,32.275,-1.110000014,4,1,0,1
2922,292209,0,17.988,0.560000002,1,1,0,1
2922,292210,0,18.728,-0.670000017,5,4,0,0
2922,292212,0,20.776,-1.610000014,4,3,0,0
2922,292213,0,21.023,-1.470000029,1,1,0,0
2922,292214,1,43.162,0.300000012,5,1,0,1
2922,292216,1,35.17,-0.689999998,1,2,0,1
2922,292217,0,20.283,-0.519999981,1,1,0,1
2922,292218,0,23.54,0.170000002,1,1,0,1
2922,292219,0,26.878,-1.330000043,1,1,0,0
2922,292220,1,44.879,0.140000001,5,2,0,1
2922,292221,0,28.339,-0.930000007,1,1,0,0
2922,292225,1,47.919,-1.019999981,5,1,0,1
2931,293101,1,38.177,0.230000004,5,1,0,1
2931,293102,1,34.302,0.189999998,5,2,0,0
2931,293103,0,24.697,0.219999999,2,4,0,0
2931,293104,1,42.106,0.039999999,5,1,0,1
2931,293106,0,17.619,-1.659999967,5,3,0,1
2931,293108,0,25.86,0.129999995,2,2,0,0
2931,293109,0,30.065,-0.189999998,5,4,0,0
2931,293110,1,42.97,-0.389999986,5,4,0,0
2931,293112,1,39.358,0.439999998,5,1,0,1
2931,293113,1,40.909,-0.230000004,1,2,0,1
2931,293114,1,54.93,0.569999993,5,1,0,0
